ICTV_ID	Isolate_ID	Exemplar_Additional	Accession_Index	Segment_Name	Accession	Start_Loc	End_Loc	Sort	Isolate_Sort	Original_GENBANK_Accessions	Errors	Realm	Subrealm	Kingdom	Subkingdom	Phylum	Subphylum	Class	Subclass	Order	Suborder	Family	Subfamily	Genus	Subgenus	Species	Virus_Names	accession_raw_file_name	accession_fa_file_name
ICTV202316401	VMR1027272	E	1		CASDWV010003149			11002	1	CASDWV010003149		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lohngkovirus		Lohngkovirus chthonocola	ssRNA phage 74712	./fasta_new_vmr_b/Lohngkovirus/CASDWV010003149.raw	./fasta_new_vmr_b/Lohngkovirus/CASDWV010003149.fa
ICTV202010269	VMR1009485	E	1		BK013377			11003	1	BK013377		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lohngkovirus		Lohngkovirus defluviicola	ssRNA phage ESE029	./fasta_new_vmr_b/Lohngkovirus/BK013377.raw	./fasta_new_vmr_b/Lohngkovirus/BK013377.fa
ICTV202316402	VMR1027273	E	1		OM514521			11004	1	OM514521		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lohngkovirus		Lohngkovirus dinebrihabitans	Sanya fiers-like virus 37	./fasta_new_vmr_b/Lohngkovirus/OM514521.raw	./fasta_new_vmr_b/Lohngkovirus/OM514521.fa
ICTV202316403	VMR1027274	E	1		OM514519			11005	1	OM514519		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lohngkovirus		Lohngkovirus dinebrivivens	Sanya fiers-like virus 35	./fasta_new_vmr_b/Lohngkovirus/OM514519.raw	./fasta_new_vmr_b/Lohngkovirus/OM514519.fa
ICTV202316404	VMR1027275	E	1		ON162661			11006	1	ON162661		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lohngkovirus		Lohngkovirus faecihabitans	Leviviridae sp. R28-k141_57005_2	./fasta_new_vmr_b/Lohngkovirus/ON162661.raw	./fasta_new_vmr_b/Lohngkovirus/ON162661.fa
ICTV202316405	VMR1027276	E	1		ON163065			11007	1	ON163065		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lohngkovirus		Lohngkovirus fundivivens	Leviviridae sp. 254-k141_137745	./fasta_new_vmr_b/Lohngkovirus/ON163065.raw	./fasta_new_vmr_b/Lohngkovirus/ON163065.fa
ICTV202010276	VMR1009486	E	1		BK013440			11008	1	BK013440		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lohngkovirus		Lohngkovirus humadaptatum	ssRNA phage Zoerhiza.2_7	./fasta_new_vmr_b/Lohngkovirus/BK013440.raw	./fasta_new_vmr_b/Lohngkovirus/BK013440.fa
ICTV202316406	VMR1027277	E	1		CASDWV010002307			11009	1	CASDWV010002307		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lohngkovirus		Lohngkovirus limenecus	ssRNA phage 54446	./fasta_new_vmr_b/Lohngkovirus/CASDWV010002307.raw	./fasta_new_vmr_b/Lohngkovirus/CASDWV010002307.fa
ICTV202316407	VMR1027278	E	1		CASDWV010000211			11010	1	CASDWV010000211		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lohngkovirus		Lohngkovirus lutivicinum	ssRNA phage 3917	./fasta_new_vmr_b/Lohngkovirus/CASDWV010000211.raw	./fasta_new_vmr_b/Lohngkovirus/CASDWV010000211.fa
ICTV202316408	VMR1027279	E	1		CASDWV010004097			11011	1	CASDWV010004097		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lohngkovirus		Lohngkovirus lutivivens	ssRNA phage 101217	./fasta_new_vmr_b/Lohngkovirus/CASDWV010004097.raw	./fasta_new_vmr_b/Lohngkovirus/CASDWV010004097.fa
ICTV202316409	VMR1027280	E	1		CASDWV010004780			11012	1	CASDWV010004780		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lohngkovirus		Lohngkovirus segetenecus	ssRNA phage 130706	./fasta_new_vmr_b/Lohngkovirus/CASDWV010004780.raw	./fasta_new_vmr_b/Lohngkovirus/CASDWV010004780.fa
ICTV202316410	VMR1027281	E	1		CASDWV010002380			11013	1	CASDWV010002380		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lohngkovirus		Lohngkovirus tellurivicinum	ssRNA phage 56015	./fasta_new_vmr_b/Lohngkovirus/CASDWV010002380.raw	./fasta_new_vmr_b/Lohngkovirus/CASDWV010002380.fa
ICTV202316411	VMR1027282	E	1		CASDWV010002710			11014	1	CASDWV010002710		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lohwevirus		Lohwevirus arvivicinum	ssRNA phage 63292	./fasta_new_vmr_b/Lohwevirus/CASDWV010002710.raw	./fasta_new_vmr_b/Lohwevirus/CASDWV010002710.fa
ICTV202316412	VMR1027298	E	1		CASDWV010004769			11015	1	CASDWV010004769		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lohwovirus		Lohwovirus chorohabitans	ssRNA phage 130361	./fasta_new_vmr_b/Lohwovirus/CASDWV010004769.raw	./fasta_new_vmr_b/Lohwovirus/CASDWV010004769.fa
ICTV202316413	VMR1027300	E	1		CASDWV010000864			11016	1	CASDWV010000864		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Longmavirus		Longmavirus caenihabitans	ssRNA phage 25369	./fasta_new_vmr_b/Longmavirus/CASDWV010000864.raw	./fasta_new_vmr_b/Longmavirus/CASDWV010000864.fa
ICTV202316414	VMR1027301	E	1		OM514540			11017	1	OM514540		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Longmavirus		Longmavirus cypericola	Sanya fiers-like virus 56	./fasta_new_vmr_b/Longmavirus/OM514540.raw	./fasta_new_vmr_b/Longmavirus/OM514540.fa
ICTV202316415	VMR1027302	E	1		OM514525			11018	1	OM514525		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Longmavirus		Longmavirus dinebrenecus	Sanya fiers-like virus 41	./fasta_new_vmr_b/Longmavirus/OM514525.raw	./fasta_new_vmr_b/Longmavirus/OM514525.fa
ICTV202316416	VMR1027303	E	1		CASDWV010004712			11019	1	CASDWV010004712		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Longmavirus		Longmavirus humivicinum	ssRNA phage 128379	./fasta_new_vmr_b/Longmavirus/CASDWV010004712.raw	./fasta_new_vmr_b/Longmavirus/CASDWV010004712.fa
ICTV202316417	VMR1027304	E	1		CASDWV010002619			11020	1	CASDWV010002619		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Longmavirus		Longmavirus luticola	ssRNA phage 61712	./fasta_new_vmr_b/Longmavirus/CASDWV010002619.raw	./fasta_new_vmr_b/Longmavirus/CASDWV010002619.fa
ICTV202316418	VMR1027305	E	1		CASDWV010003753			11021	1	CASDWV010003753		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Longmavirus		Longmavirus messihabitans	ssRNA phage 89487	./fasta_new_vmr_b/Longmavirus/CASDWV010003753.raw	./fasta_new_vmr_b/Longmavirus/CASDWV010003753.fa
ICTV202316419	VMR1027306	E	1		CASDWV010002212			11022	1	CASDWV010002212		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Longovirus		Longovirus asiadaptatum	ssRNA phage 52389	./fasta_new_vmr_b/Longovirus/CASDWV010002212.raw	./fasta_new_vmr_b/Longovirus/CASDWV010002212.fa
ICTV202316420	VMR1027307	E	1		CASDWV010004220			11023	1	CASDWV010004220		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Longovirus		Longovirus caenihabitans	ssRNA phage 113118	./fasta_new_vmr_b/Longovirus/CASDWV010004220.raw	./fasta_new_vmr_b/Longovirus/CASDWV010004220.fa
ICTV202316421	VMR1027308	E	1		OM514467			11024	1	OM514467		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Longovirus		Longovirus dinebrenecus	Sanya fiers-like virus 6	./fasta_new_vmr_b/Longovirus/OM514467.raw	./fasta_new_vmr_b/Longovirus/OM514467.fa
ICTV202316422	VMR1027309	E	1		CASDWV010002454			11025	1	CASDWV010002454		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Longovirus		Longovirus edaphocola	ssRNA phage 58137	./fasta_new_vmr_b/Longovirus/CASDWV010002454.raw	./fasta_new_vmr_b/Longovirus/CASDWV010002454.fa
ICTV202316423	VMR1027310	E	1		CASDWV010004668			11026	1	CASDWV010004668		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Longovirus		Longovirus humicola	ssRNA phage 127278	./fasta_new_vmr_b/Longovirus/CASDWV010004668.raw	./fasta_new_vmr_b/Longovirus/CASDWV010004668.fa
ICTV202316424	VMR1027311	E	1		CASDWV010002651			11027	1	CASDWV010002651		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Longovirus		Longovirus limenecus	ssRNA phage 61901	./fasta_new_vmr_b/Longovirus/CASDWV010002651.raw	./fasta_new_vmr_b/Longovirus/CASDWV010002651.fa
ICTV202316425	VMR1027312	E	1		CASDWV010003474			11028	1	CASDWV010003474		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Longovirus		Longovirus messicola	ssRNA phage 83161	./fasta_new_vmr_b/Longovirus/CASDWV010003474.raw	./fasta_new_vmr_b/Longovirus/CASDWV010003474.fa
ICTV202316426	VMR1027313	E	1		CASDWV010000974			11029	1	CASDWV010000974		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Longovirus		Longovirus pedenecus	ssRNA phage 27778	./fasta_new_vmr_b/Longovirus/CASDWV010000974.raw	./fasta_new_vmr_b/Longovirus/CASDWV010000974.fa
ICTV202316427	VMR1027314	E	1		CASDWV010001977			11030	1	CASDWV010001977		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Longovirus		Longovirus pelovicinum	ssRNA phage 48440	./fasta_new_vmr_b/Longovirus/CASDWV010001977.raw	./fasta_new_vmr_b/Longovirus/CASDWV010001977.fa
ICTV202316428	VMR1027315	E	1		CASDWV010003930			11031	1	CASDWV010003930		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Longovirus		Longovirus pelovivens	ssRNA phage 95744	./fasta_new_vmr_b/Longovirus/CASDWV010003930.raw	./fasta_new_vmr_b/Longovirus/CASDWV010003930.fa
ICTV202316429	VMR1027316	E	1		CASDWV010004308			11032	1	CASDWV010004308		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Longovirus		Longovirus solihabitans	ssRNA phage 116021	./fasta_new_vmr_b/Longovirus/CASDWV010004308.raw	./fasta_new_vmr_b/Longovirus/CASDWV010004308.fa
ICTV202316430	VMR1027317	E	1		CASDWV010002238			11033	1	CASDWV010002238		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Longovirus		Longovirus tellurivivens	ssRNA phage 53053	./fasta_new_vmr_b/Longovirus/CASDWV010002238.raw	./fasta_new_vmr_b/Longovirus/CASDWV010002238.fa
ICTV202010437	VMR1009585	E	1		BK014158			11034	1	BK014158		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Loslovirus		Loslovirus caenicola	ssRNA phage SRR6960551_5	./fasta_new_vmr_b/Loslovirus/BK014158.raw	./fasta_new_vmr_b/Loslovirus/BK014158.fa
ICTV202316431	VMR1027252	E	1		CASDWV010004724			11035	1	CASDWV010004724		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lowerquvirus		Lowerquvirus solicola	ssRNA phage 128789	./fasta_new_vmr_b/Lowerquvirus/CASDWV010004724.raw	./fasta_new_vmr_b/Lowerquvirus/CASDWV010004724.fa
ICTV202316432	VMR1027253	E	1		CASDWV010000817			11036	1	CASDWV010000817		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lowsuvirus		Lowsuvirus agradaptatum	ssRNA phage 23477	./fasta_new_vmr_b/Lowsuvirus/CASDWV010000817.raw	./fasta_new_vmr_b/Lowsuvirus/CASDWV010000817.fa
ICTV202010481	VMR1009614	E	1		BK013893			11037	1	BK013893		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lowsuvirus		Lowsuvirus geocola	ssRNA phage Esthiorhiza.4_19	./fasta_new_vmr_b/Lowsuvirus/BK013893.raw	./fasta_new_vmr_b/Lowsuvirus/BK013893.fa
ICTV202010484	VMR1009617	E	1		BK013899			11038	1	BK013899		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lowsuvirus		Lowsuvirus geovicinum	ssRNA phage Zoerhiza.2_10	./fasta_new_vmr_b/Lowsuvirus/BK013899.raw	./fasta_new_vmr_b/Lowsuvirus/BK013899.fa
ICTV202010485	VMR1009618	E	1		BK013521			11039	1	BK013521		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lowsuvirus		Lowsuvirus geovivens	ssRNA phage Zoerhiza.2_30	./fasta_new_vmr_b/Lowsuvirus/BK013521.raw	./fasta_new_vmr_b/Lowsuvirus/BK013521.fa
ICTV202316433	VMR1027254	E	1		CASDWV010004779			11040	1	CASDWV010004779		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lowsuvirus		Lowsuvirus humivivens	ssRNA phage 130705	./fasta_new_vmr_b/Lowsuvirus/CASDWV010004779.raw	./fasta_new_vmr_b/Lowsuvirus/CASDWV010004779.fa
ICTV202316434	VMR1027255	E	1		CASDWV010004223			11041	1	CASDWV010004223		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lowsuvirus		Lowsuvirus segetadaptatum	ssRNA phage 113131	./fasta_new_vmr_b/Lowsuvirus/CASDWV010004223.raw	./fasta_new_vmr_b/Lowsuvirus/CASDWV010004223.fa
ICTV202316435	VMR1027256	E	1		CASDWV010004316			11042	1	CASDWV010004316		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lowsuvirus		Lowsuvirus solivivens	ssRNA phage 116081	./fasta_new_vmr_b/Lowsuvirus/CASDWV010004316.raw	./fasta_new_vmr_b/Lowsuvirus/CASDWV010004316.fa
ICTV202316436	VMR1027257	E	1		CASDWV010001219			11043	1	CASDWV010001219		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lowsuvirus		Lowsuvirus telluricola	ssRNA phage 35400	./fasta_new_vmr_b/Lowsuvirus/CASDWV010001219.raw	./fasta_new_vmr_b/Lowsuvirus/CASDWV010001219.fa
ICTV202316437	VMR1027258	E	1		CASDWV010002760			11044	1	CASDWV010002760		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Loxlovirus		Loxlovirus humihabitans	ssRNA phage 65088	./fasta_new_vmr_b/Loxlovirus/CASDWV010002760.raw	./fasta_new_vmr_b/Loxlovirus/CASDWV010002760.fa
ICTV202316438	VMR1027259	E	1		CASDWV010000643			11045	1	CASDWV010000643		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Ludtlevirus		Ludtlevirus pelovicinum	ssRNA phage 18876	./fasta_new_vmr_b/Ludtlevirus/CASDWV010000643.raw	./fasta_new_vmr_b/Ludtlevirus/CASDWV010000643.fa
ICTV202316439	VMR1027260	E	1		CASDWV010004634			11046	1	CASDWV010004634		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Ludtlovirus		Ludtlovirus messadaptatum	ssRNA phage 125378	./fasta_new_vmr_b/Ludtlovirus/CASDWV010004634.raw	./fasta_new_vmr_b/Ludtlovirus/CASDWV010004634.fa
ICTV202010629	VMR1009710	E	1		BK013933			11047	1	BK013933		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Ludtovirus		Ludtovirus agrivivens	ssRNA phage Gerhypos.2_2	./fasta_new_vmr_b/Ludtovirus/BK013933.raw	./fasta_new_vmr_b/Ludtovirus/BK013933.fa
ICTV202010628	VMR1009712	E	1		BK013913			11048	1	BK013913		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Ludtovirus		Ludtovirus chorocola	ssRNA phage Zoerhiza.1_35	./fasta_new_vmr_b/Ludtovirus/BK013913.raw	./fasta_new_vmr_b/Ludtovirus/BK013913.fa
ICTV202316440	VMR1027261	E	1		MN033100			11049	1	MN033100		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Ludtovirus		Ludtovirus graminiscola	Leviviridae sp. H3_Bulk_Litter_17_scaffold_883	./fasta_new_vmr_b/Ludtovirus/MN033100.raw	./fasta_new_vmr_b/Ludtovirus/MN033100.fa
ICTV202316441	VMR1027262	E	1		CASDWV010003134			11050	1	CASDWV010003134		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Ludtovirus		Ludtovirus humicola	ssRNA phage 74293	./fasta_new_vmr_b/Ludtovirus/CASDWV010003134.raw	./fasta_new_vmr_b/Ludtovirus/CASDWV010003134.fa
ICTV202316442	VMR1027263	E	1		CASDWV010001331			11051	1	CASDWV010001331		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Ludtovirus		Ludtovirus pedovicinum	ssRNA phage 38368	./fasta_new_vmr_b/Ludtovirus/CASDWV010001331.raw	./fasta_new_vmr_b/Ludtovirus/CASDWV010001331.fa
ICTV202316443	VMR1027264	E	1		CASDWV010001225			11052	1	CASDWV010001225		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Ludtovirus		Ludtovirus terrivicinum	ssRNA phage 35600	./fasta_new_vmr_b/Ludtovirus/CASDWV010001225.raw	./fasta_new_vmr_b/Ludtovirus/CASDWV010001225.fa
ICTV202316444	VMR1027234	E	1		CASDWV010003889			11053	1	CASDWV010003889		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lunjlavirus		Lunjlavirus humenecus	ssRNA phage 93366	./fasta_new_vmr_b/Lunjlavirus/CASDWV010003889.raw	./fasta_new_vmr_b/Lunjlavirus/CASDWV010003889.fa
ICTV202316445	VMR1027236	E	1		CASDWV010004116			11054	1	CASDWV010004116		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Luthavirus		Luthavirus agrivicinum	ssRNA phage 104544	./fasta_new_vmr_b/Luthavirus/CASDWV010004116.raw	./fasta_new_vmr_b/Luthavirus/CASDWV010004116.fa
ICTV202316446	VMR1027237	E	1		CASDWV010001611			11055	1	CASDWV010001611		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Luthavirus		Luthavirus arvivivens	ssRNA phage 42768	./fasta_new_vmr_b/Luthavirus/CASDWV010001611.raw	./fasta_new_vmr_b/Luthavirus/CASDWV010001611.fa
ICTV202316447	VMR1027238	E	1		CASDWV010003365			11056	1	CASDWV010003365		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Luthavirus		Luthavirus asiovivens	ssRNA phage 80031	./fasta_new_vmr_b/Luthavirus/CASDWV010003365.raw	./fasta_new_vmr_b/Luthavirus/CASDWV010003365.fa
ICTV202316448	VMR1027239	E	1		OM514474			11057	1	OM514474		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Luthavirus		Luthavirus dinebrihabitans	Sanya fiers-like virus 8	./fasta_new_vmr_b/Luthavirus/OM514474.raw	./fasta_new_vmr_b/Luthavirus/OM514474.fa
ICTV202316449	VMR1027240	E	1		CASDWV010001223			11058	1	CASDWV010001223		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Luthavirus		Luthavirus edaphohabitans	ssRNA phage 35596	./fasta_new_vmr_b/Luthavirus/CASDWV010001223.raw	./fasta_new_vmr_b/Luthavirus/CASDWV010001223.fa
ICTV202010441	VMR1009587	E	1		BK013819			11059	1	BK013819		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Luthavirus		Luthavirus edaphovicinum	ssRNA phage Esthiorhiza.2_40	./fasta_new_vmr_b/Luthavirus/BK013819.raw	./fasta_new_vmr_b/Luthavirus/BK013819.fa
ICTV202010442	VMR1009588	E	1		BK013427			11060	1	BK013427		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Luthavirus		Luthavirus edaphovivens	ssRNA phage Gerhypos.1_18	./fasta_new_vmr_b/Luthavirus/BK013427.raw	./fasta_new_vmr_b/Luthavirus/BK013427.fa
ICTV202316450	VMR1027241	E	1		CASDWV010004185			11061	1	CASDWV010004185		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Luthavirus		Luthavirus messenecus	ssRNA phage 109843	./fasta_new_vmr_b/Luthavirus/CASDWV010004185.raw	./fasta_new_vmr_b/Luthavirus/CASDWV010004185.fa
ICTV202010443	VMR1009589	E	1		BK013846			11062	1	BK013846		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Luthavirus		Luthavirus pedadaptatum	ssRNA phage Gerhypos.1_48	./fasta_new_vmr_b/Luthavirus/BK013846.raw	./fasta_new_vmr_b/Luthavirus/BK013846.fa
ICTV202316451	VMR1027242	E	1		CASDWV010000560			11063	1	CASDWV010000560		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Luthavirus		Luthavirus pelohabitans	ssRNA phage 14530	./fasta_new_vmr_b/Luthavirus/CASDWV010000560.raw	./fasta_new_vmr_b/Luthavirus/CASDWV010000560.fa
ICTV202010242	VMR1009465	E	1		BK013548			11064	1	BK013548		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Luthavirus		Luthavirus terrenecus	ssRNA phage Esthiorhiza.4_18	./fasta_new_vmr_b/Luthavirus/BK013548.raw	./fasta_new_vmr_b/Luthavirus/BK013548.fa
ICTV202316452	VMR1027244	E	1		CASDWV010003625			11065	1	CASDWV010003625		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lyejrivirus		Lyejrivirus arvenecus	ssRNA phage 86623	./fasta_new_vmr_b/Lyejrivirus/CASDWV010003625.raw	./fasta_new_vmr_b/Lyejrivirus/CASDWV010003625.fa
ICTV202316453	VMR1027245	E	1		CASDWV010004190			11066	1	CASDWV010004190		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lyejrivirus		Lyejrivirus asienecus	ssRNA phage 110554	./fasta_new_vmr_b/Lyejrivirus/CASDWV010004190.raw	./fasta_new_vmr_b/Lyejrivirus/CASDWV010004190.fa
ICTV202316454	VMR1027246	E	1		CASDWV010001626			11067	1	CASDWV010001626		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lyejrivirus		Lyejrivirus chorovicinum	ssRNA phage 42885	./fasta_new_vmr_b/Lyejrivirus/CASDWV010001626.raw	./fasta_new_vmr_b/Lyejrivirus/CASDWV010001626.fa
ICTV202316455	VMR1027247	E	1		CASDWV010000970			11068	1	CASDWV010000970		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lyejrivirus		Lyejrivirus edaphadaptatum	ssRNA phage 27635	./fasta_new_vmr_b/Lyejrivirus/CASDWV010000970.raw	./fasta_new_vmr_b/Lyejrivirus/CASDWV010000970.fa
ICTV202316456	VMR1027248	E	1		CASDWV010001175			11069	1	CASDWV010001175		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lyejrivirus		Lyejrivirus pedadaptatum	ssRNA phage 34273	./fasta_new_vmr_b/Lyejrivirus/CASDWV010001175.raw	./fasta_new_vmr_b/Lyejrivirus/CASDWV010001175.fa
ICTV202316457	VMR1027249	E	1		CASDWV010001567			11070	1	CASDWV010001567		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lyejrivirus		Lyejrivirus pedohabitans	ssRNA phage 42240	./fasta_new_vmr_b/Lyejrivirus/CASDWV010001567.raw	./fasta_new_vmr_b/Lyejrivirus/CASDWV010001567.fa
ICTV202316458	VMR1027250	E	1		CASDWV010004850			11071	1	CASDWV010004850		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lyejrivirus		Lyejrivirus peladaptatum	ssRNA phage 132322	./fasta_new_vmr_b/Lyejrivirus/CASDWV010004850.raw	./fasta_new_vmr_b/Lyejrivirus/CASDWV010004850.fa
ICTV202316459	VMR1027251	E	1		CASDWV010001355			11072	1	CASDWV010001355		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Lyejrivirus		Lyejrivirus terradaptatum	ssRNA phage 38686	./fasta_new_vmr_b/Lyejrivirus/CASDWV010001355.raw	./fasta_new_vmr_b/Lyejrivirus/CASDWV010001355.fa
ICTV202316460	VMR1027318	E	1		OM514534			11073	1	OM514534		Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Norzivirales		Fiersviridae		Mahqeavirus		Mahqeavirus dinebradaptatum	Sanya fiers-like virus 50	./fasta_new_vmr_b/Mahqeavirus/OM514534.raw	./fasta_new_vmr_b/Mahqeavirus/OM514534.fa
