Accession	Protein_id	Product_name	Note	Codon_start
MZ616364	QYC51611.1	putative deoxynucleoside-5'-monophosphate kinase		1
MZ616364	QYC51612.1	putative ATP-dependent Clp protease		1
MZ616364	QYC51613.1	putative holin		1
MZ616364	QYC51614.1	putative lysozyme		1
MZ616364	QYC51615.1	hypothetical protein		1
MZ616364	QYC51616.1	hypothetical protein		1
MZ616364	QYC51617.1	putative thioredoxin		1
MZ616364	QYC51618.1	hypothetical protein		1
MZ616364	QYC51619.1	hypothetical protein		1
MZ616364	QYC51620.1	hypothetical protein		1
MZ616364	QYC51621.1	putative serine/threonine protein phosphatase		1
MZ616364	QYC51622.1	hypothetical protein		1
MZ616364	QYC51623.1	hypothetical protein		1
MZ616364	QYC51624.1	hypothetical protein		1
MZ616364	QYC51625.1	hypothetical protein		1
MZ616364	QYC51626.1	hypothetical protein		1
MZ616364	QYC51627.1	hypothetical protein		1
MZ616364	QYC51628.1	hypothetical protein		1
MZ616364	QYC51629.1	hypothetical protein		1
MZ616364	QYC51630.1	hypothetical protein		1
MZ616364	QYC51631.1	hypothetical protein		1
MZ616364	QYC51632.1	putative EPS-depolymerase		1
MZ616364	QYC51633.1	hypothetical protein		1
MZ616364	QYC51634.1	hypothetical protein		1
MZ616364	QYC51635.1	hypothetical protein		1
MZ616364	QYC51636.1	hypothetical protein		1
MZ616364	QYC51637.1	hypothetical protein		1
MZ616364	QYC51638.1	hypothetical protein		1
MZ616364	QYC51639.1	hypothetical protein		1
MZ616364	QYC51640.1	hypothetical protein		1
MZ616364	QYC51641.1	hypothetical protein		1
MZ616364	QYC51642.1	hypothetical protein		1
MZ616364	QYC51643.1	hypothetical protein		1
MZ616364	QYC51644.1	hypothetical protein		1
MZ616364	QYC51645.1	hypothetical protein		1
MZ616364	QYC51646.1	hypothetical protein		1
MZ616364	QYC51647.1	hypothetical protein		1
MZ616364	QYC51648.1	hypothetical protein		1
MZ616364	QYC51649.1	hypothetical protein		1
MZ616364	QYC51650.1	hypothetical protein		1
MZ616364	QYC51651.1	hypothetical protein		1
MZ616364	QYC51652.1	hypothetical protein		1
MZ616364	QYC51653.1	hypothetical protein		1
MZ616364	QYC51654.1	hypothetical protein		1
MZ616364	QYC51655.1	hypothetical protein		1
MZ616364	QYC51656.1	hypothetical protein		1
MZ616364	QYC51657.1	hypothetical protein		1
MZ616364	QYC51658.1	hypothetical protein		1
MZ616364	QYC51659.1	hypothetical protein		1
MZ616364	QYC51660.1	hypothetical protein		1
MZ616364	QYC51661.1	hypothetical protein		1
MZ616364	QYC51662.1	hypothetical protein		1
MZ616364	QYC51663.1	hypothetical protein		1
MZ616364	QYC51664.1	putative A2 protein		1
MZ616364	QYC51665.1	hypothetical protein		1
MZ616364	QYC51666.1	putative A1 protein		1
MZ616364	QYC51667.1	hypothetical protein		1
MZ616364	QYC51668.1	hypothetical protein		1
MZ616364	QYC51669.1	deoxynucleoside-5'-monophosphatase		1
MZ616364	QYC51670.1	putative HNH endonuclease		1
MZ616364	QYC51671.1	hypothetical protein		1
MZ616364	QYC51672.1	hypothetical protein		1
MZ616364	QYC51673.1	putative receptor-binding tail protein		1
HQ336222	ADO18472.1	putative replication origin-binding protein	OBP	1
HQ336222	ADO18067.1	uncharacterized Bro-N domain-containing protein		1
HQ336222	ADO18147.1	hypothetical protein		1
HQ336222	ADO18215.1	putative KilA-N domain-containing protein		1
HQ336222	ADO18282.1	hypothetical protein		1
HQ336222	ADO18349.1	hypothetical protein		1
HQ336222	ADO18357.1	hypothetical protein		1
HQ336222	ADO18864.1	putative helicase	similar to origin binding protein	1
HQ336222	ADO18938.1	hypothetical protein		1
HQ336222	ADO18466.1	hypothetical protein		1
HQ336222	ADO17975.1	uncharacterized Bro-N domain-containing protein		1
HQ336222	ADO18469.1	hypothetical protein		1
HQ336222	ADO18473.1	hypothetical protein		1
HQ336222	ADO17987.1	hypothetical protein		1
HQ336222	ADO18479.1	hypothetical protein		1
HQ336222	ADO18483.1	hypothetical protein		1
HQ336222	ADO18009.1	hypothetical protein		1
HQ336222	ADO18012.1	hypothetical protein		1
HQ336222	ADO18014.1	hypothetical protein		1
HQ336222	ADO18025.1	hypothetical protein		1
HQ336222	ADO18038.1	putative sel1-like repeat-containing protein		1
HQ336222	ADO18045.1	hypothetical protein		1
HQ336222	ADO18051.1	hypothetical protein		1
HQ336222	ADO18057.1	putative sel1-like repeat-containing protein		1
HQ336222	ADO18062.1	putative ankyrin repeat protein		1
HQ336222	ADO18071.1	putative ankyrin repeat protein		1
HQ336222	ADO18523.1	hypothetical protein		1
HQ336222	ADO18088.1	putative ankyrin repeat protein		1
HQ336222	ADO18094.1	hypothetical protein		1
HQ336222	ADO18104.1	hypothetical protein		1
HQ336222	ADO18116.1	hypothetical protein		1
HQ336222	ADO18540.1	hypothetical protein		1
HQ336222	ADO18127.1	hypothetical protein		1
HQ336222	ADO18134.1	hypothetical protein		1
HQ336222	ADO18140.1	putative Kila-N domain-containing protein		1
HQ336222	ADO18145.1	putative Kila-N domain-containing protein		1
HQ336222	ADO18148.1	hypothetical protein		1
HQ336222	ADO18149.1	hypothetical protein		1
HQ336222	ADO18570.1	hypothetical protein		1
HQ336222	ADO18152.1	hypothetical protein		1
HQ336222	ADO18154.1	putative BTB/POZ domain-containing protein		1
HQ336222	ADO18161.1	putative ankyrin repeat protein		1
HQ336222	ADO18165.1	putative Kila-N domain-containing protein		1
HQ336222	ADO18169.1	hypothetical protein		1
HQ336222	ADO18172.1	putative ankyrin repeat protein		1
HQ336222	ADO18177.1	putative ankyrin repeat protein		1
HQ336222	ADO18180.1	hypothetical protein		1
HQ336222	ADO18608.1	hypothetical protein		1
HQ336222	ADO18185.1	hypothetical protein		1
HQ336222	ADO18186.1	hypothetical protein		1
HQ336222	ADO18190.1	hypothetical protein		1
HQ336222	ADO18195.1	putative ankyrin repeat protein		1
HQ336222	ADO18198.1	hypothetical protein		1
HQ336222	ADO18201.1	hypothetical protein		1
HQ336222	ADO18637.1	hypothetical protein		1
HQ336222	ADO18211.1	putative ankyrin repeat protein		1
HQ336222	ADO18217.1	hypothetical protein		1
HQ336222	ADO18658.1	hypothetical protein		1
HQ336222	ADO18223.1	hypothetical protein		1
HQ336222	ADO18229.1	hypothetical protein		1
HQ336222	ADO18238.1	hypothetical protein		1
HQ336222	ADO18674.1	hypothetical protein		1
HQ336222	ADO18247.1	hypothetical protein		1
HQ336222	ADO18253.1	hypothetical protein		1
HQ336222	ADO18259.1	hypothetical protein		1
HQ336222	ADO18267.1	hypothetical protein		1
HQ336222	ADO18270.1	putative BTB/POZ domain-containing protein		1
HQ336222	ADO18273.1	putative ankyrin repeat protein		1
HQ336222	ADO18278.1	hypothetical protein		1
HQ336222	ADO18722.1	hypothetical protein		1
HQ336222	ADO18293.1	putative ankyrin repeat protein		1
HQ336222	ADO18296.1	putative F-box and FNIP repeat-containing protein		1
HQ336222	ADO18743.1	putative BTB/POZ domain and WD-repeat protein		1
HQ336222	ADO18746.1	hypothetical protein		1
HQ336222	ADO18747.1	hypothetical protein		1
HQ336222	ADO18303.1	hypothetical protein		1
HQ336222	ADO18307.1	putative ankyrin repeat protein		1
HQ336222	ADO18313.1	putative ankyrin repeat protein		1
HQ336222	ADO18315.1	putative lipoxygenase		1
HQ336222	ADO18319.1	uncharacterized virion-associated membrane protein		1
HQ336222	ADO18322.1	putative ankyrin repeat protein		1
HQ336222	ADO18325.1	putative ankyrin repeat protein		1
HQ336222	ADO18335.1	putative BTB/POZ domain-containing protein		1
HQ336222	ADO18346.2	hypothetical protein		1
HQ336222	ADO18797.1	hypothetical protein		1
HQ336222	ADO18364.1	collagen-like protein 1		1
HQ336222	ADO18371.1	putative ankyrin repeat protein		1
HQ336222	ADO18820.1	hypothetical protein		1
HQ336222	ADO18378.1	hypothetical protein		1
HQ336222	ADO18830.1	hypothetical protein		1
HQ336222	ADO18382.1	hypothetical protein		1
HQ336222	ADO18391.1	putative BTB/POZ domain-containing protein		1
HQ336222	ADO18399.1	hypothetical protein		1
HQ336222	ADO18400.1	hypothetical protein		1
HQ336222	ADO18407.1	hypothetical protein		1
HQ336222	ADO18408.1	hypothetical protein		1
HQ336222	ADO18413.1	putative transposase		1
HQ336222	ADO18857.1	putative resolvase		1
HQ336222	ADO18422.1	hypothetical protein		1
HQ336222	ADO18879.1	hypothetical protein		1
HQ336222	ADO18427.1	hypothetical protein		1
HQ336222	ADO18428.1	uncharacterized WD repeat-containing protein		1
HQ336222	ADO18429.1	putative BTB/POZ domain-containing protein		1
HQ336222	ADO18432.1	putative ankyrin repeat protein		1
HQ336222	ADO18438.1	hypothetical protein		1
HQ336222	ADO18442.1	putative ankyrin repeat protein		1
HQ336222	ADO18448.1	putative BTB/POZ domain-containing protein		1
HQ336222	ADO18461.1	putative ankyrin repeat protein		1
HQ336222	ADO18462.1	putative ankyrin repeat protein		1
HQ336222	ADO18463.1	hypothetical protein		1
HQ336222	ADO18939.1	putative ankyrin repeat protein		1
HQ336222	ADO18940.1	hypothetical protein		1
HQ336222	ADO18464.1	putative BTB/POZ domain-containing protein		1
HQ336222	ADQ48139.1	hypothetical protein		1
HQ336222	ADO18465.1	putative ankyrin repeat protein		1
HQ336222	ADO17967.1	putative ankyrin repeat protein		1
HQ336222	ADO17968.1	hypothetical protein		1
HQ336222	ADO17969.1	hypothetical protein		1
HQ336222	ADO17970.1	putative resolvase		1
HQ336222	ADO18467.1	putative transposase		1
HQ336222	ADO17971.1	hypothetical protein		1
HQ336222	ADO18468.1	putative phosphohydrolase		1
HQ336222	ADO17972.1	putative BTB/POZ domain-containing protein		1
HQ336222	ADO17973.1	putative proliferating cell nuclear antigen	PCNA	1
HQ336222	ADO17974.1	putative ankyrin repeat protein		1
HQ336222	ADO17976.1	hypothetical protein		1
HQ336222	ADO17977.1	hypothetical protein		1
HQ336222	ADO17978.1	putative ankyrin repeat protein		1
HQ336222	ADO17979.1	hypothetical protein		1
HQ336222	ADO17980.1	hypothetical protein		1
HQ336222	ADO17981.1	hypothetical protein		1
HQ336222	ADO17982.1	putative helicase		1
HQ336222	ADO17983.1	hypothetical protein		1
HQ336222	ADO17984.2	hypothetical protein		1
HQ336222	ADO18470.1	hypothetical protein		1
HQ336222	ADO18471.1	hypothetical protein		1
HQ336222	ADO17985.1	putative ankyrin repeat protein		1
HQ336222	ADO17986.1	putative ankyrin repeat protein		1
HQ336222	ADO17988.1	putative ankyrin repeat protein		1
HQ336222	ADO17989.1	hypothetical protein		1
HQ336222	ADO17990.1	tyrosyl-tRNA synthetase	tyrosine--tRNA ligase; TyrRS	1
HQ336222	ADO18474.1	uncharacterized Bro-N domain-containing protein		1
HQ336222	ADO17991.1	putative F-box protein		1
HQ336222	ADO17992.1	putative F-box protein		1
HQ336222	ADO17993.1	putative GMC-type oxidoreductase		1
HQ336222	ADO17994.1	hypothetical protein		1
HQ336222	ADO18475.1	hypothetical protein		1
HQ336222	ADO18476.1	hypothetical protein		1
HQ336222	ADO18477.1	hypothetical protein		1
HQ336222	ADO18478.1	putative methyltransferase		1
HQ336222	ADO18480.1	hypothetical protein		1
HQ336222	ADO17995.1	hypothetical protein		1
HQ336222	ADO18481.1	putative GMC-type oxidoreductase		1
HQ336222	ADO17996.1	putative pyridoxal phosphate-dependent transferase		1
HQ336222	ADO17997.1	hypothetical protein		1
HQ336222	ADO17998.1	hypothetical protein		1
HQ336222	ADO18482.1	uncharacterized glycosyltransferase		1
HQ336222	ADO17999.1	hypothetical protein		1
HQ336222	ADO18484.1	putative dTDP-D-glucose 4,6-dehydratase		1
HQ336222	ADO18000.1	putative WbbJ Acetyltransferase		1
HQ336222	ADO18001.1	putative exoV-like protein		1
HQ336222	ADO18002.1	hypothetical protein		1
HQ336222	ADO18003.1	hypothetical protein		1
HQ336222	ADO18004.1	hypothetical protein		1
HQ336222	ADO18005.1	hypothetical protein		1
HQ336222	ADO18006.1	putative ankyrin repeat protein		1
HQ336222	ADO18007.1	hypothetical protein		1
HQ336222	ADO18485.1	hypothetical protein		1
HQ336222	ADO18486.1	uncharacterized acetyltransferase		1
HQ336222	ADO18008.1	hypothetical protein		1
HQ336222	ADO18010.1	hypothetical protein		1
HQ336222	ADO18487.1	putative BTB/POZ domain and WD-repeat protein		1
HQ336222	ADO18488.1	hypothetical protein		1
HQ336222	ADO18489.1	hypothetical protein		1
HQ336222	ADO18011.1	hypothetical protein		1
HQ336222	ADO18490.1	hypothetical protein		1
HQ336222	ADO18491.1	hypothetical protein		1
HQ336222	ADO18492.1	hypothetical protein		1
HQ336222	ADO18493.1	hypothetical protein		1
HQ336222	ADO18013.1	putative FNIP repeat-containing protein		1
HQ336222	ADO18015.1	hypothetical protein		1
HQ336222	ADO18016.1	cysteinyl-tRNA synthetase	cysteine--tRNA ligase; CysRS	1
HQ336222	ADO18017.1	putative F-box protein		1
HQ336222	ADO18018.1	putative F-box protein		1
HQ336222	ADO18019.1	hypothetical protein		1
HQ336222	ADO18020.1	putative F-box protein		1
HQ336222	ADO18021.1	hypothetical protein		1
HQ336222	ADO18022.1	putative FNIP repeat-containing protein		1
HQ336222	ADO18023.1	hypothetical protein		1
HQ336222	ADO18024.1	hypothetical protein		1
HQ336222	ADO18026.1	putative VV A18-like helicase		1
HQ336222	ADO18027.1	hypothetical protein		1
HQ336222	ADO18028.1	hypothetical protein		1
HQ336222	ADO18029.1	hypothetical protein		1
HQ336222	ADO18030.1	hypothetical protein		1
HQ336222	ADO18031.1	hypothetical protein		1
HQ336222	ADO18032.1	hypothetical protein		1
HQ336222	ADO18033.1	hypothetical protein		1
HQ336222	ADO18034.1	hypothetical protein		1
HQ336222	ADO18035.1	hypothetical protein		1
HQ336222	ADO18036.1	hypothetical protein		1
HQ336222	ADO18037.1	hypothetical protein		1
HQ336222	ADO18039.1	hypothetical protein		1
HQ336222	ADO18040.1	hypothetical protein		1
HQ336222	ADO18041.1	hypothetical protein		1
HQ336222	ADO18494.1	putative transposase		1
HQ336222	ADO18495.1	hypothetical protein		1
HQ336222	ADO18496.1	putative amine oxidase		1
HQ336222	ADO18042.1	hypothetical protein		1
HQ336222	ADO18497.1	putative ankyrin repeat protein		1
HQ336222	ADO18043.1	hypothetical protein		1
HQ336222	ADO18498.1	hypothetical protein		1
HQ336222	ADO18499.2	hypothetical protein		1
HQ336222	ADO18044.1	hypothetical protein		1
HQ336222	ADO18046.1	uncharacterized glycosyltransferase		1
HQ336222	ADO18500.1	DNA topoisomerase 1b	topIb; DNA topoisomerase type Ib	1
HQ336222	ADO18501.1	probable glutaredoxin		1
HQ336222	ADO18502.2	collagen-like protein 2		1
HQ336222	ADO18503.1	putative cytidine deaminase		1
HQ336222	ADO18504.1	hypothetical protein		1
HQ336222	ADO18047.1	hypothetical protein		1
HQ336222	ADO18048.1	hypothetical protein		1
HQ336222	ADO18049.1	hypothetical protein		1
HQ336222	ADO18050.1	hypothetical protein		1
HQ336222	ADO18505.1	hypothetical protein		1
HQ336222	ADO18052.1	hypothetical protein		1
HQ336222	ADO18506.1	hypothetical protein		1
HQ336222	ADO18053.1	putative serine/threonine-protein kinase		1
HQ336222	ADO18054.1	putative helicase		1
HQ336222	ADO18055.1	putative DNA-dependent RNA polymerase subunit Rpb9		1
HQ336222	ADO18507.1	DNA-directed RNA polymerase subunit 6		1
HQ336222	ADO18508.1	hypothetical protein		1
HQ336222	ADO18056.1	putative etoposide-induced protein 2.4		1
HQ336222	ADO18509.1	hypothetical protein		1
HQ336222	ADO18510.1	hypothetical protein		1
HQ336222	ADO18511.1	hypothetical protein		1
HQ336222	ADO18512.1	probable RAB-related GTPase		1
HQ336222	ADO18058.1	putative ankyrin repeat protein		1
HQ336222	ADO18513.1	hypothetical protein		1
HQ336222	ADO18059.1	hypothetical protein		1
HQ336222	ADO18514.1	putative ankyrin repeat protein		1
HQ336222	ADO18515.1	hypothetical protein		1
HQ336222	ADO18060.1	DNA topoisomerase 1		1
HQ336222	ADO18061.1	putative SET domain-containing protein		1
HQ336222	ADO18063.1	hypothetical protein		1
HQ336222	ADO18516.1	putative BTB/POZ domain-containing protein		1
HQ336222	ADO18517.1	putative BTB/POZ domain-containing protein		1
HQ336222	ADO18064.1	hypothetical protein		1
HQ336222	ADO18065.1	hypothetical protein		1
HQ336222	ADO18066.1	hypothetical protein		1
HQ336222	ADO18518.1	putative ankyrin repeat protein		1
HQ336222	ADO18068.1	probable procollagen-lysine,2-oxoglutarate 5-dioxygenase	lysyl hydroxylase; LH	1
HQ336222	ADO18069.1	hypothetical protein		1
HQ336222	ADO18070.1	putative serine/threonine-protein kinase		1
HQ336222	ADO18072.1	putative zinc protease		1
HQ336222	ADO18073.1	hypothetical protein		1
HQ336222	ADO18074.1	DNA-directed RNA polymerase subunit 5		1
HQ336222	ADO18075.1	hypothetical protein		1
HQ336222	ADO18076.1	hypothetical protein		1
HQ336222	ADO18519.1	putative collagenous domain-containing protein		1
HQ336222	ADO18520.1	collagen-like protein 3		1
HQ336222	ADO18521.1	collagen-like protein 4		1
HQ336222	ADO18522.1	collagen-like protein 5		1
HQ336222	ADO18077.1	hypothetical protein		1
HQ336222	ADO18078.1	hypothetical protein		1
HQ336222	ADO18079.2	DNA-directed RNA polymerase subunit 2		1
HQ336222	ADO18080.1	uncharacterized HNH endonuclease		1
HQ336222	ADO18081.1	putative prophage protein		1
HQ336222	ADO18082.1	uncharacterized HNH endonuclease		1
HQ336222	ADO18083.1	hypothetical protein		1
HQ336222	ADO18084.1	probable uracil-DNA glycosylase	UDG	1
HQ336222	ADO18085.1	putative transcription initiation factor IIb-like protein		1
HQ336222	ADO18086.1	hypothetical protein		1
HQ336222	ADO18087.1	lon protease-like protein		1
HQ336222	ADO18524.2	hypothetical protein		1
HQ336222	ADO18525.1	hypothetical protein		1
HQ336222	ADO18526.1	hypothetical protein		1
HQ336222	ADO18089.1	heat shock protein 70-like protein		1
HQ336222	ADO18527.1	hypothetical protein		1
HQ336222	ADO18090.1	hypothetical protein		1
HQ336222	ADO18528.1	hypothetical protein		1
HQ336222	ADO18091.1	thymidine kinase		1
HQ336222	ADO18529.1	putative tRNA(His) guanylyltransferase		1
HQ336222	ADO18530.1	DnaJ-like protein		1
HQ336222	ADO18531.1	hypothetical protein		1
HQ336222	ADO18092.1	hypothetical protein		1
HQ336222	ADO18093.1	putative glycosyltransferase		1
HQ336222	ADO18095.1	uncharacterized WD repeat-containing protein		1
HQ336222	ADO18096.1	hypothetical protein		1
HQ336222	ADO18532.1	putative J domain-containing protein		1
HQ336222	ADO18533.1	putative ankyrin repeat protein		1
HQ336222	ADO18097.1	putative serine/threonine-protein kinase		1
HQ336222	ADO18098.1	hypothetical protein		1
HQ336222	ADO18099.1	hypothetical protein		1
HQ336222	ADO18100.1	putative ankyrin repeat protein		1
HQ336222	ADO18101.1	hypothetical protein		1
HQ336222	ADO18102.1	putative BTB/POZ domain-containing protein		1
HQ336222	ADO18103.1	putative ankyrin repeat protein		1
HQ336222	ADO18105.1	hypothetical protein		1
HQ336222	ADO18534.1	hypothetical protein		1
HQ336222	ADO18106.1	putative BTB/POZ domain-containing protein		1
HQ336222	ADO18107.1	hypothetical protein		1
HQ336222	ADO18108.1	mitochondrial carrier-like protein	viral mitochondrial carrier; VMC1	1
HQ336222	ADO18535.1	hypothetical protein		1
HQ336222	ADO18109.1	hypothetical protein		1
HQ336222	ADO18110.1	putative ankyrin repeat protein		1
HQ336222	ADO18111.1	hypothetical protein		1
HQ336222	ADO18112.1	uncharacterized acetyltransferase		1
HQ336222	ADO18113.1	putative FNIP repeat-containing protein		1
HQ336222	ADO18114.1	hypothetical protein		1
HQ336222	ADO18115.1	putative ankyrin repeat protein		1
HQ336222	ADO18117.1	putative ankyrin repeat protein		1
HQ336222	ADO18118.1	hypothetical protein		1
HQ336222	ADO18536.1	putative F-box and FNIP repeat-containing protein		1
HQ336222	ADO18537.1	hypothetical protein		1
HQ336222	ADO18119.1	putative B-type lectin protein		1
HQ336222	ADO18120.1	putative ankyrin repeat protein		1
HQ336222	ADO18538.1	putative ATP-dependent RNA helicase		1
HQ336222	ADO18121.1	hypothetical protein		1
HQ336222	ADO18539.1	hypothetical protein		1
HQ336222	ADO18122.1	putative ubiquitin carboxyl-terminal hydrolase	ubiquitin thiolesterase; ubiquitin-specific-processing protease; deubiquitinating enzyme	1
HQ336222	ADO18123.1	kinesin-like protein		1
HQ336222	ADO18124.1	hypothetical protein		1
HQ336222	ADO18541.2	putative endonuclease 4	endonuclease IV; endodeoxyribonuclease IV	1
HQ336222	ADO18542.1	hypothetical protein		1
HQ336222	ADO18543.1	probable ribonuclease H protein		1
HQ336222	ADO18125.1	hypothetical protein		1
HQ336222	ADO18126.1	uncharacterized endo/excinuclease amino terminal domain protein		1
HQ336222	ADO18544.1	putative serine/threonine-protein kinase		1
HQ336222	ADO18545.1	hypothetical protein		1
HQ336222	ADO18546.1	DNA ligase	polydeoxyribonucleotide synthase [NAD+]; NAD-dependent DNA ligase	1
HQ336222	ADO18547.1	hypothetical protein		1
HQ336222	ADO18548.1	hypothetical protein		1
HQ336222	ADO18549.1	putative protein phosphatase 2C		1
HQ336222	ADO18128.1	putative mRNA capping enzyme		1
HQ336222	ADO18129.2	hypothetical protein		1
HQ336222	ADO18130.1	hypothetical protein		1
HQ336222	ADO18131.1	hypothetical protein		1
HQ336222	ADO18132.1	hypothetical protein		1
HQ336222	ADO18550.1	putative ring finger protein		1
HQ336222	ADO18133.1	ribonucleoside-diphosphate reductase small chain	ribonucleotide reductase small subunit	1
HQ336222	ADO18551.1	ribonucleoside-diphosphate reductase large subunit	ribonucleotide reductase large subunit	1
HQ336222	ADO18552.1	hypothetical protein		1
HQ336222	ADO18135.1	probable formamidopyrimidine-DNA glycosylase	Fapy-DNA glycosylase; DNA-(apurinic or apyrimidinic site) lyase; AP lyase	1
HQ336222	ADO18136.1	probable glucosamine 6-phosphate N-acetyltransferase	phosphoglucosamine transacetylase; phosphoglucosamine acetylase	1
HQ336222	ADO18553.1	hypothetical protein		1
HQ336222	ADO18137.1	probable DNA polymerase family X		1
HQ336222	ADO18554.1	probable ubiquitin carboxyl-terminal hydrolase	ubiquitin thiolesterase; ubiquitin-specific-processing protease; deubiquitinating enzyme	1
HQ336222	ADO18138.1	putative methyltransferase		1
HQ336222	ADO18555.2	hypothetical protein		1
HQ336222	ADO18556.1	DNA polymerase	cleaved into Mimv polB intein. Location of the intein aa 1053-1403	1
HQ336222	ADO18139.1	uncharacterized myristoylated membrane protein		1
HQ336222	ADO18141.1	hypothetical protein		1
